,text,lang,is_valid
7427,however many intersections have no traffic control devices stopyield signs,1,1
10581,kuchh nahin baitha hoon,2,1
12728,and i am in final year,2,1
5735, padaaam oruuu variety annuuu annnuuu tonnuunnavr like adichaa,4,1
984, mokkaiya iruku. ellam avan seyal and arasaatchi ah copy adikura maatri iruku,3,1
8881,romania has the largest power sector in south eastern europe,1,1
19068, sooper star idhula rombo ஒல்லியா ah irrugaru,3,1
9000,eckersley was born in oakland california,1,1
12176," dailog keka keka... veri agudu...., can't wait to watch thala on big screen...",3,1
8192,oh kya kar rahee ho,2,1
12069, trailer theeralle theeralle ennu nokki kandath njan mathram anoo?????,4,1
15643,the films are in development for release in december 2011 and december 2012 ,1,1
3712,ladakee ko age nahin poochhate,2,1
14308,see foreign relations of the holy see,1,1
21634,agane nallu peru koodi valichu mannu ettalonnum japan theerulla,4,1
15571, (ningal ee stagil keritt chund anakkunnath ariyathavar aara) enthoo arkoo thangiya pole thoniyath enikk mathramanoo,4,1
15474,haa ghani vaar aviye che,2,1
7473,originally the asian tiger mosquito comes from southeast asia,1,1
11731, egadhessam... pulimurugan model thonniyavar അടിക്ക് മോനെ like,4,1
13382, at 1:01 bgm is like arambam,3,1
10534, thala mass     eva enna venalum sollatum     engaluku bayam illa,3,1
10055, pulimurukan trailer ano kanunath 🤔,4,1
8389,princes and territories in medieval germany,1,1
12320,mera to kaam hee vahee hai,2,1
6578,group 959 openly supplied trained and militarily supported the pathet lao,1,1
13173,nothing friends or facebook,2,1
18564, valiya kuzhapam ila baki screen il,4,1
8274, lalettan annum innum ennum mollywood raja,4,1
15879,amr by mistake eta use korlm,2,1
16488, sorry! mr.sankar vfx ivlo kevalama irukku ithuku yean ivlo naal time eduthukitinga,3,1
10474, mammokka ningal prayam sherikku 68 ano?,4,1
14747,kaee baar khud ko nahin lagata ki galatee huee hai,2,1
11460, sathyam parayalow kanubol ente police traing kalam ormavarunu,4,1
22430,the new route was christened the day route,1,1
13190,every shot had to be estimated or premeasured,1,1
1841,ashes of eastern north america,1,1
9841, ithupole ishtappettittilla mattorale en happy birthday pinnokka,4,1
20352,punjabi hai ya marwari,2,1
2696, ലീഡർ k മുരളീധരൻ fans like here,4,1
1192, direction kidu aanennu thonnanu      mammootyude prithvidem star value kaaranam sradhikkappedukayum cheyyum,4,1
10228, njan lalettan fan aah annal madhurajakk vendi waiting aah,4,1
234,mein mast too bata,2,1
22342, oru rakshayum illa surajettande abhinayam surajettande abhinayam ishtapettavar thazhe like adikvo?,4,1
7911,hygiea can refer to one of two concepts,1,1
8341,asalee vaala naam hai ke,2,1
10776, ee video onnu kandu support chaiuka,4,1
10345,in 1991 the company changed its name to philadelphia toboggan coasters,1,1
14840, trailer kidukki..film ith pole nannaya mathiyarnnu.,4,1
22001,mast apanee life apana rule,2,1
11157, anikunju(vijay) movie oru naal rendu naala theatre la iruthu eduthuruvanuga conform intha movie release aana,3,1
767,the newest tagline is sonic is even sweeter after dark,1,1
13711, endaa 41k dislikes? semma trailer ! -telugu fans,3,1
9045, bhigil pans.....kaithi sunniya pudichi umbunge da,3,1
14533,moravia contained patches of ethnic german settlement to the north and south,1,1
16985, oru adaaar item  ikka pwolikkum marana maaasssssss,4,1
1016, ente ponno trailer kanditt padam oru 5 manikoor ulla poole,4,1
18979,other common flavors for flavored milk include strawberry banana and coffee milk,1,1
7721, thalaiva unna minja yaaru inge love u sir,3,1
20022, ഫാൻസെല്ലാം കയറി വാാ.... abhrahaminte    status video.....ellavarum kayari kaanu subscribe cheyyu like adikku,4,1
19793,sunny ho to hot bhee honge na,2,1
9122, superb next surprise.... cinematography romba nala iruku,3,1
2774,you have not done good,2,1
1280,in the laboratory it may be detected as the casimir effect,1,1
11311,plans for a six cylinder model never reached the production stage,1,1
14320, ram charan's new trailer 215k likes over 5.6m views....petta 428k likes over 5.6m views....swag level of rajni sir,3,1
9656,his mother was a school teacher and his father was a car dealer,1,1
7454,never wrestle with the mind during meditation,1,1
13771,abe naam bol na,2,1
16194, trailer kandite padam oru average poleyann,4,1
4094, orutharu mela irukura viswaasathuku iniruthara yen asinga paduthuringa... likes for this,3,1
21775,today new buckling spring keyboards are manufactured by unicomp,1,1
22463," rajini, vj sethupathi, babi simkha, sasikumar, simran, trisha, & aniruth wowww",3,1
2199, ànbea peranbea song vidranga vikram son teaser vedraga ana trending thala than pure mass,3,1
13537, ith kandit simple and powerful movie aayirikkum..,4,1
2182, dislike adichavar mamooty fans ayatinal onnum parayanilla. raja 3 strong adaaa. ijjati mammunniss,4,1
14408,you have hands naa,2,1
5064, asuran hit aagum nu ninaikuravanga like panunga,3,1
20764,mein bhee dhundh dhundh ke pareshaan hoon,2,1
10400, appo bigil ku ippo allu vitturkumey to be frank pakka mass and pure hit no doubt,3,1
2576, paathute iruken marubadiyum marubadiyum avlo pudichiruku  only for thala nd u1,3,1
1428, dai ranjit nee idha parthu film eduka kathuko,3,1
7000, lucifernne ezhuayallathu varakilla nnu urapaa pakshe padam pulimuragan level hittaa athu suraa,4,1
16430,oruthar mela viswasam katturathukaka innorathara en asinga paduthuringa....mass dialogue,3,1
3308,do you watch pirn,2,1
2359, padam 2 thavana already kandavar aarelum undoo,4,1
8952, one day ku views aey 2 m bigilku likes aey 3 million in 24 hours varum mokka pasangala,3,1
15514,to agar tum mere ko send karogee request tab to mujhe pata lag jaayega,2,1
11081, 65 k ലൈക്‌ 16 k view hangayi,4,1
13903,it is your first time,2,1
12567, kanum munpe dislike adicha aa mahanmarude manasu aarum kanathe pokaruthu,4,1
13070,fees bhara h to exam dene s college rok nahi sakata,2,1
3919,offers poorest buried walt,1,1
1852,maee ye bhee bata diya hai,2,1
22102, best cinematography kidilan oru rakshayum illa,4,1
15931,like the palace the garden is rich in works of art,1,1
20339, 50 times mela pathavanga like me,3,1
18344,the surface on either side of this range is rugged,1,1
4779,sometimes reduplication of nouns becomes adjectives in indonesian,1,1
12835, hollywood range la iruku padam kandipa blockbuster hit! semma story....,3,1
19451, en da.. trailer layae ivlo slow motion nah.. padathula paathi duration slow motion layae mudichirpeenga polayae,3,1
12843, g.v.p paithiya kara nee mooditu music eh podu  maallaaaaa bgm,3,1
20607,thus the regulators went from lawmen to outlawswallis,1,1
10985,sab mein link aata hain,2,1
16882,rectilinear turkey 7th was,1,1
21301, thala eppavum pengalai mathikara gentleman  avaruku aptana role,3,1
11156,ml interpretation of an ambiguous advance directive,1,1
10710, status videos mathramulla channel aanu,4,1
12734,bhaee tere saath time pass nahin karoonga too apana sahee vaala naam bataaya h isalie,2,1
10669, indhrans fansinte ellaa aashamsakalum supportum!!! pwolikku makkale!!!!!,4,1
846,avi morning nahin hain,2,1
20743, thalaiva coollip ah thuppitu pesu thalaiva vasanamae puriyala,3,1
19681, ithoru powli powlikkum ikka marana mass.,4,1
10429,bgm polichu onnum parayan ella,4,1
29,the charlestown navy yard hosts many attractions,1,1
11515, ennada ajith fans. comments lam periya level la ilayae viswasam madhiri ...bulb vangunungala🤣🤣🤣🤣,3,1
665, like  if like both rajini and vijay setupathi,3,1
13234, mammookka oru rakshayum illa kiddu,4,1
1025,meanwhile mlb actively looked for a relocation site,1,1
2461,for issues with infinite summation see absolute convergence,1,1
2382, enada views ah vida likes adigama irku..kalaipuli ne nadathu,3,1
455," sivakarthikeyan anna real fan's her like ....,",3,1
22033, reapettt mode..on...!!. enne ividenn arenkhillum onn  kondopoko...????,4,1
14022,jab tak ammee na chillaaye uthana nai hai,2,1
15148,haan vah sab tph yah bhee hota hai,2,1
18516,kolai konda parvai thala thaladan,3,1
1872,yeah what is your name,2,1
20985,phir se chale gaya kya,2,1
21838,familiar website dirichlet,1,1
4602, laleetanu ikka fansite  best of luck,4,1
8999,there is also a sizable eastern european population,1,1
16089,ab nahin dhone kapade,2,1
7379,rajamanikyam alpam international aakiyal lucifer pole irikkum.... enne pidichu mammoookka fan aaakaruthu.. veruthe onnu thoni athre ullu,4,1
12969,apan anonymously bhee ek doosare ko pasand aa jaate,2,1
8376," 1.06,1.33,1.41 thalaivar is unique......except from politics",3,1
16499,too bole vahaan par,2,1
12425,to bhaee ek bandi ptvaade,2,1
16446,me mein aisa kaam nahin karoonga,2,1
9209, lucifer takarkaaan ithu mathi ennu urapullavar adi like,4,1
14007, ente ponnoooooooooooo nammude sontham ichaka mamoookkaaaa ummma cinima kanan kothiyakunnu,4,1
7638,no documentation of such a marriage exists,1,1
20756,bohot buree yaar too,2,1
12469,the buddha statue shown calling for rain is a pose common in lao buddhist sculpture,1,1
7630,toussaint was repelled by this radicals proposals to exterminate all europeans,1,1
12341, mammukayude 150 kodi padem aayi maratte madura raja,4,1
22602, ennik mathram aano 200 cr clubil ee movie keerum enn thoniyath ?,4,1
5511, thalaivar padam 1 day 1s show pakkuravanga like pannunga,3,1
7005,so notify nahin kiya bas,2,1
7359,rahul saxena naam kee id banaoo kya,2,1
21022,i will text you later,2,1
10668, 2million likes fans ready  fans,3,1
431,aur tab hee packages decide ho jaate hain,2,1
6778, last la vara song engayo keatta mari irukkey ??? ungalukum keatuchu na like pannunga,3,1
22078,maza nahin deta kya ye,2,1
20433, thalaaaaaa i love you sk sivakarthikeyan anna fans,3,1
4503,bgm vera level sir... thalaiva mass,3,1
18062,originally many used the ironman name,1,1
3689,rajni waste shankar kaga padam pakkalam,3,1
14309,hindi theek se bola karo,2,1
3392,kahaan se hai aap,2,1
11523,abhee bas main ho kya,2,1
21194,ek dam mast baby too bata,2,1
3295,oh gussa mat marana,2,1
2069, en thalaya kaevalama pesuna ella ippa thirruppi paakkarunga,3,1
5285,give your instagram identity document i will text you there,2,1
10593,jaane de atif bhaee ka,2,1
17777,yahaan teen lage pade hain mere baajoo,2,1
12948, ellarum sradhicho ennariyilla pakshe enikk ee trailer adichappol 10 same trailers vannu ithokke aarude paniyaa,4,1
3353,in september the italian mainland was invaded,1,1
1274,instagram facebook ya whatsapp,2,1
1530, ethu polikum njanumanta family realsinta annu thana pokum,4,1
17351, thalaivar masss ah irukarupa nu sonnavangala hit likes,3,1
21567,hila hila ke thak jaega,2,1
11829,poora naam kya hai aapaka,2,1
22583, pink movie se jyada maza aayega...reason- thala...,3,1
15576, en thalaivanukku mattum markandeyan varam kidachu iruntha sema,3,1
11272,october italy army attacks greece through albania,1,1
1320,however mining is concentrated in benguet,1,1
21665, vera level trailer december 20 ku waiting,3,1
5858,check to karoo request send ho rahee hai ya nahin,2,1
2929, laleta pattunna kadhapathram cheeyy ningalk charithra cinema sheriyaakoola aa samayam 2 adipoli cinema cheyyan nok borayitund dialog,4,1
16846, black t-shartil iruttinte maravil oro  scenilum  kanunath rajuyettanu,4,1
11971,they have a daughter maia,1,1
6129,hi wahts your name,2,1
3041,madhya pradesh is divided into following agro climatic zones,1,1
21573,kuchh hee na basss kaat re h,2,1
13263, ikka haters onn ood kandam vazhy....,4,1
4575, ada karumam puduchavanungala pink padatha ennada panni vechurukinga,3,1
12857,the leader of the kidnappers is none other than sang,1,1
8616, 100 k cmt varanum frnds .... cmt pls,3,1
15153,yes but how thats going benefit you,2,1
19094,after the fall of communism in 1989 onyszkiewicz became a member of the polish sejm,1,1
9861,south hetton constitutes a separate parish,1,1
13721,since the 1950s abruzzo has had steady economic growth,1,1
16326,chem siri ches siri chi siri chenk siri chek siri chen siri,1,1
8066,with her sisters banba and fodla she was part of an important triumvirate of goddesses,1,1
1945,it opened in 1996 on the site of the former maple leaf village amusement park,1,1
16775,the first encore is a fast polka,1,1
17327,important cheez to late se bataate ho,2,1
14849,bgm kagave thirupi thirupi pathadhu yaarla...,3,1
5759,kaisa lag raha hai,2,1
17435,ab graduate aptitude test in engineering ke through recruitment hoga,2,1
10622,adutha oru vedimarunnu ready ayitundu...eppo pottikanam ennu paranja mathi....lalunni fans and pottan  fans undo evide?,4,1
22353, odiyan trailer ishtapettavar ee like button njekkipotticholutto,4,1
2261,ak  thala marana mass super,3,1
8454,i dont know whatwhat happened to him,1,1
1971,mera chotu aaj tak sirph muut ne ke kaam aaya hai,2,1
8860,are sustain young that,1,1
21189, vijay sethu ...kerala fans like here,3,1
14558,konjam irumugan madhiri irukku....all the best.....team,3,1
7582, andra pradesh ajith fans like here,3,1
11948,"dhanush intha padathula nadikkavae theriyala, vazhlthuru karuya",3,1
1840,the city has also referred to itself as the empire city,1,1
17414, doll inte bgm ishtappettavar like adikk,4,1
19195, christianikal kidayil oru peru l u c i f e r,4,1
2120, onnnum parayanilla... ee onam ettan ingeduthu makkale...,4,1
22321,it is located on the university of calgary campus,1,1
10739,asansol junction 1050 par pahunchegee,2,1
11301,kab tak udana seekh jaogee tum,2,1
11712,m na abhee apanee rajaee m apane baby s huggy,2,1
5796,nahin nahin not from bihar i am from west bengal only,2,1
18685, vannu mona real raja ethu polikkum eni anu record maranpogunnathu madhuraraja mammokka king,4,1
13485,hi who s there,2,1
4226,despite its derogatory nickname most of the group were top ten heavyweights,1,1
7466, suma comedy panathingada... intha padam enna reallifeah ? poda neengalum,3,1
470,one year later in october germanicus died suddenly in antioch modern antakya turkey,1,1
8781,sorry do pal k khushee,2,1
11175,sheet two ke bagal mein ek sheet add ho jaega,2,1
18689, semma ...but...yellam avan seyal... pola irukku....,3,1
10314,mass mass thalaivar yenakkum  i am waiting,3,1
364, vijaysethupathi mass mass mass mass mass mass mass mass mass mass mass mass,3,1
14483, madura raja polikum annu parayunavar like cheyu,4,1
770,their colors are all blue,1,1
6934,ladakiyaan dete hain ye kee nahin,2,1
20667, pandaram adangan kanditu angu mathiyavanilaalo...onnonara trailer annaaa,4,1
20611, ellarum orugi irunno....... raja returns.... teaser vannappol youtube cheria parukkukalode rekshapettu . ... ennal innu chavum..... waitingg......,4,1
13552,they also visited gardens and kings harry ferry,1,1
5483,there is no exchange of vows,1,1
8302,bhaee name kya hai,2,1
16766,ruk jao n yaar,2,1
22523, appazhe.. inni aa kgf tone kude kayattiyal kgf 2 aayi..,4,1
3823,i am in 12th standard,2,1
2425,views nokkan vanna ikka fans like,4,1
10511, trailer erengunenu mumb 5.2k dislike adichavanmark ente naduviral namaskaram,4,1
3072, 0:53 thala ooda looka copy adichutan  daa,3,1
7768,waiting for movie lam like nanba,3,1
13323,1:35 prithviraj?!!! (guy in the dark),4,1
22152,so jao bachche jyaada der nai jaagate,2,1
12647,dil kee achchhee bhee,2,1
16772, enna looks ikkaaaa. u r really maaaassss. heavy film. romaanjification at the peak.,4,1
9477,the games revolve around agent 5s exploits throughout time to save earth in the present,1,1
18715,yaruya ivaaru  ipdi mass katraru,3,1
18199, 1st day thanne movie kaanan aagrahikunnavar  like button adich pwolikku,4,1
6307,the nordic council opened its information offices in all three countries in 1991 ,1,1
16228,ente makkale egeru vidum vidum aradhakare. kollanalloooooo,4,1
10245,kya karatee ho tum,2,1
2793, enada ithu 10 times pathuten salikkave illa inum pakka thouthe....🤔🤔🤔🤔,3,1
22305, trailer adipoli. bgm chilayidathu poraa... editing super... camera super... mammootty and unni mukundan super. total adipoli...,4,1
3182, arokke endokke paranjalum ingal mmale changan dileepetta,4,1
16946, trailer veraaa 11 kandippaaa blockbuster thasa...,3,1
21923,okay mat baat karo,2,1
15230,mera ek sunglasses pahane hue he saree mein,2,1
6827, teaser kandu pradeekshayokke poyatharnu,4,1
1263,ose is married to lynnda ose,1,1
17329,cream   the band the bbc,1,1
15484, hmm ..trailer kandappo  oru kaaryam theerumaanamaayi,4,1
18708, vetrimaran + dhanush = blockbuster...... thalaivaaa vera level....,3,1
17465, 2:01 ( sound missing ) ennada ivlo kodi potu padam eduthurukeenga..itha kooda gavanika maatingala...!,3,1
10950,drr was proposed by m shreedhar and george varghese in 1995 ,1,1
4834,vance was born in bundaberg queensland on 28 august 1885 and attended the ipswich grammar school,1,1
18519, 1:59 - 2:02 vasigaran turns into akshay,3,1
11703,salary kisee ko bataanee naee chaiye it is enough for my livelihood,2,1
4220, near to 1m keri pwolikken ikka boyz,4,1
4178,achchha tum iit se ho tumhaaree koee girlfriend nahi hai kya,2,1
13258,phir mumbai mein rahake kaam karata hoon,2,1
877,to kar dona phir reply,2,1
8526,ha are koee naee first year to college m set hone m nikal jaatee h second year s suru hotee h,2,1
16094, manitha kadavul super star rajini kanth thalaivaaaa 🤘🤘🤘,3,1
5563, immathiri mass  last aa chadi idi super ethu polikkum  ikka um pillareum triple  strong aaa,4,1
6297,notch peak is located about 50 miles to the west of delta,1,1
7336,bhaee kaisa hai,2,1
6990, aiyoo movie release date sollunga pa  veri eruthu  yaarachu movie rls date sollunga,3,1
14700, ippo erangunn ella cinemayilum aju vargees indalloo,4,1
9583,vishvasam trailer pathutu thirumba itha pakuravanga like pannunga,3,1
19397,tumako kaise log pasand hai,2,1
2142, hahaha back to 90s rajini sir... waiting thalaivaaa,3,1
8122, yaru ya ivaru vayasa agadha age stops for rajnikanth,3,1
5291,vijay sethupathi fan from telangana,3,1
20205, poli poli lucifer.....1st day 1st show,4,1
2062,koee to mila jo baat kar sakata hai,2,1
18452, adhikarappeduthunna gadikaarame. ithu gadikarangal nilakkunna nimisham. indian cinemayude mugamudhra,4,1
15705,whats you name,2,1
19069,hamaare college mein har jagah wifi hai,2,1
20261,send me your picture,2,1
2083, neraya neraya neraya neraya neraya .,3,1
16376, trailer kidu,4,1
5835,one seat is currently vacant,1,1
4425, first day padam kanan pokunnavar adi,4,1
8810, orupad padikal. fight  tvm model school.enaganum ano,4,1
3145,main vaise bhee bandiya nahin dhoondh raha tha,2,1
12533, cinema kand kazhinjitt veendum trailer kaanan vannavar undo ivide,4,1
11954, aug 10 thala dharisanam semma,3,1
1341,so ja bhaee ladaka hu,2,1
19786,city of hamtramck government accessed may 15 2009,1,1
21345, thala neega wait thala wait wait,3,1
9261, trailer kaanum mumb like adichath aaroke???,4,1
13353,arya unniettan rajuvettan ikka athu onnuonnaraa combination annu makkalee,4,1
20323,mila to achchha hai,2,1
15311,further they are classified as foliovores,1,1
10746,how are guys annoying,2,1
4349, japan ne kali aakan maathram nammal aayitilla suraj ettaa :/,4,1
6236,semma ungal  ulaippu vetripera vaalthukal...,3,1
19515, vera level trailerda bigilukku ippaye sanga uthungada flop bigil blockbuster kaithi,3,1
20474, eth nammuk ikka fansinu oru pwoli pwolikkanam....,4,1
5012, 1:36 yuvan veri yetharaan daww,3,1
15205,however brief the also,1,1
14535,by god jo kar rahe hain usame bhee one word hee use karate hain,2,1
8135,oh naam mein hee sanskaar chhipa hai,2,1
13175, oruthar mela visvasam kattrathukaga einnoruthara en asinga paduthiringa,3,1
5807,agar jaag gaya to aur bata doonga,2,1
22194, dislike adikkan vannavar polum like adich madangya item🤑,4,1
18358,sari baaten yahee pe kar loge kya,2,1
16440,in 2004 she released the soul musicjazz standards the dana owens album,1,1
20524, nammal ettan fanzz. strong aanu athu angott kanichu kodukk. haters okke odikko. ettan lovers like comment,4,1
3369,just thoda bahas ho gaya tha,2,1
3830, inimae oorukulla mass uh gethu nu sollitu thiriya kudaathu yean naa athu ellaamae naanga thaan,3,1
16823, oru reksheyum illa kandittu oru tamil padam feelings,4,1
9671, devyum oru vati kala irukum on erikat thala mari maran mass irukm,3,1
4667, vijay sethupathi fans hit like,3,1
10589,to ye bhee sure nahin hai na ke tum ladakee hi ho,2,1
22371, thala vera level marana waiting  nkp,3,1
6516,hit like for thala nerkonda paarvai,3,1
13659,they are however forbidden if they contravene any generally accepted rule,1,1
21626, video quality 1080 la vechu parunga vera level,3,1
11646,jab tak mummy do teen pel na de uthane ka main naee karata hai,2,1
4160, ith kandappo pulimurugan ormavannavar like adi,4,1
397,ya sab ek hee savaal poochhoge kya,2,1
10473, bgm visvasam bgm slow motion la ketta madhiri iruku.,3,1
13259,space galloway exchange surfaces,1,1
191, kaithi hit aaka karthi annnavukku best wishes . hit aakum . hit aakanum,3,1
20794," sila muttaalgal sonnanga.. petta vjsethupathi kaga paakaporom, rajini kaaga illanu.. kanna... rajini padam na... rajini mattum dhan",3,1
14183, 19k views & 134k likesum 🤔 ente mobile mattan time ayi..,4,1
11420,light stretching before the race is believed by many to help keep muscles limber,1,1
18784, ethavana oscar kittane dyvame.... mammookka... athu kittum athinu time ayi,4,1
10980,the city of stockholm is the capital of sweden,1,1
16706,chromatic aberration also affects black and white photography,1,1
15147, trailer kanan thudangumbol 25k like,4,1
4643, avasanathe aa idi yente ikka polichu  love you ikka,4,1
4368,all this was far removed from radio londons daytime format,1,1
11120,historically the schumacher criteria and poser criteria were both popular,1,1
17367, padam hitakanulla elements ellam undallo.. oru maayavi touch thoniyarunu,4,1
20363,achchha aisa kya,2,1
21550,hiv selectively targets activated helper t cells,1,1
12538,and you can try for me,2,1
4047,lagata hai tera baap teree roj leta hai,2,1
3536, yow ranjith.. karthik subburaj kitta tuition poya,3,1
12528,the headquarters remained at gourock pierhead,1,1
2234, ekka @ madhura raja,4,1
16843, sorry to say. odukkathe kali aakathirunna mathiyayrunnu.,4,1
18744,tum sujit ho na,2,1
1423, camne bole trending kt malaysia? yg dri malaysia like,3,1
18582,aur jisape try karo usaspee pooree duniya ka crush hota hai,2,1
8059,tum apana identity bhejo,2,1
14167, variety cinemayude rajav  mammooseeee ikkaaaaaaa,4,1
21521,the foundation would consist of the following,1,1
21529,most pocket calculators have a square root key,1,1
10188,oru kathai sollava .....ha ha ha,3,1
11245, trailer ivalavu mokkaiya irukku....kandippa padam hit movie,3,1
11598,paaaaah excepting more thala acting pichutenga ......padam tharu maru...pink ah minjurum polaeya..... love you thank...by thalapathy fan,3,1
2314,aagaya aukaad pe,2,1
20594,last dialogue  epo ellam may epd than jalra taturaga,3,1
15948, vera level  diwali winner for sure..    rip bigil    🤒,3,1
19249, sivakarthikeyan verithanam sk anna fans like it,3,1
19820,what you do now like right now xo,2,1
1885,in fought crew return,1,1
5009, 2:14 mission impossible scene suttutingale da...,3,1
8803, yevanavadhu pondati pulakutti sentiment iruntha odipoidu mavana semma gandulla irukka,3,1
9681,the main outlines of the story follow,1,1
493,jo aisa defective piece nikal diya,2,1
3961,bhaee ladake hee hain,2,1
12571,this practice also differs between cultures see t v distinction,1,1
6891,he was in some ways a perfect choice,1,1
2524, in vetri maaran we trust,3,1
22719, enna style u.. enna screen presence u..  pesama arjun reddy remake ivare pannirukalam pola..,3,1
20266, i am jayam ravi anna fan.,3,1
9858,joseph collis started as a retail ironmonger in 1777 ,1,1
5840,edake edake views nikkan varunna njn matram ano,4,1
17978, ikka scholl mass dailogue ellarum maranna mattoru item und therrunnillallo katta exitment raju ettan  full suspence...,4,1
18606,mujhe lag raha hai recently itana jyaada jagee nahin ho tum,2,1
1766,bas mood kharaab hai,2,1
6395, padam kaanan kaziyatha sangadathil trailer  kanunna njan,4,1
20308,thala vera leval  marana masss,3,1
7703,normal ah than iruku over ah laam illa expect panra aalavuku onum illa,3,1
7066,achchha sa job chaahie,2,1
15157,superwoman ka name hai ye,2,1
15308, 1 million likes for trailer  who is waiting?,3,1
17520, enne channel subscribe cheyyu na ellavareum njnum cheyyum,4,1
6742,thalaivaa sema mass...waiting 2 see asuran in screen,3,1
19693,when completed in 2001 a building of  was the result of 95 million dollars in expenses,1,1
10748,only james coco achieved the same feat for his work in only when i laugh film,1,1
10487,"vantha mass,pona mass,ninna mass, patha  mass,pattum mass,r est f all actors please odirungaaaa........yenaa intha pongal engal masss",3,1
5678, semma mass dhanush anna veara level gv bgm mass,3,1
3832, trailer  oru rakshem illa polich aduki,4,1
1160,main kisee ko gaalee nahin nikalata yaar,2,1
17027,but ladakiyon se thodee bhot baat kee hai,2,1
17290, ullath parayallooo sidhiq ozhich bhaakki elllaaam chali actorors.... enthaaavumooo enthoooo.... comment nookiii... fayankaram ennu parayaan eee trailoril onnum illlaa...,4,1
19616,this was especially true for gold certificates from 1865 to 1934 ,1,1
3172,lunn employed 180 workers and moved to wyandanch from huntington,1,1
11514, rajini indian movie kaa baaaap.  all d best from darling fanzz,3,1
15813, idakkidakk vannu romaanjam kollunnavar like adi,4,1
14404,kahaan se bachelor of science kar rahe ho,2,1
12403,in 1981 he was elected vicar capitular,1,1
8155,louis proceeded to draft one,1,1
2322,gumnam rahake taalee bajaana hee sahee hai,2,1
10270,ipa vara padamla vivasayam pathi varudhu ellam trend aachi,3,1
22569,it is located in west philadelphia,1,1
14571, uff. oru rakshayumilla. 6 thavana kandu. pwoli. ikka mass,4,1
5757,police vaale insaan nahin hote kya,2,1
16426," ennapa gv,  bgm viswasam matri iruku.. athukula copy adicha epudi..",3,1
13071, enthanavo manju warier kanumbol oru deshyam,4,1
10713, saleem kumarinu old look (pokkiri rajayile look) aayirunnu kooduthal chercha,4,1
21481,kya hai yaar hang karata hai ye,2,1
22117,kaha se ho bhaee,2,1
21942, sama dailogue.... namaloda padipa mattum yevanalayum yeduka mudiyathu,3,1
19409,madhura rajayude teaser okke kaanumbol eee trailer okke idth kenatilidaan thonaa,4,1
17426, kidu  lucifer  a10,4,1
1648, enik. albudham sidiqane aan 1kodi bajat aayalum. 100 kodi bajatayalum sidiq athil. kanum. legend.,4,1
20903, 1:01 ippo manasilayile,4,1
17997, king of kollywood thala always mass.,3,1
4035, thottu ikka ikkante munnil njan thottu,4,1
5232, trailer kandittu film pottum 100 %.,4,1
5369,more subtle and indirect approaches become necessary,1,1
15291, njn oru ettan fan ahnu.trailer pwolichuttoo ikka superr abhrahm pwolikm,4,1
16102,what is exotic varies from language to language,1,1
1888, njan mathram ano padam kand വന്നു veendum trailer edth noki veendum padam kanan poyathangane പോയവര്‍ അടി like,4,1
5813,ekka njan orikal ekede koode oru filim cheyyum oru indian mass padam,4,1
3872,visuals serial pidikunna camera polundu. make up oke ittu ellarum,4,1
7626,in rugby union five players take kicks on goal from the centre of the 22 metre line,1,1
15183, vjs anne sema look antha nethila kunkumom super,3,1
18448,haan tum to pandit ho,2,1
2378,sri lanka #2 trending thala ultimate,3,1
21430,possible patterns in the classical period include aba abaca or abacada,1,1
21709,koee nahin hai bahaar,2,1
20818,what about you,2,1
1358,sony is headquartered in minato,1,1
8483, trailor editor kk oru kuthirapavan kodukaan thonnunavar ivide camonnnn!!!!,4,1
19869,by then she had divorced nils leander,1,1
21054,below this room he finds the palace mausoleum,1,1
12079,alexander is famous for his son united states marine corps commandant archibald henderson,1,1
2488,one officer died during the investigation,1,1
10042, oru mazhathil okke thalledo commentolikale  padam irangatte vijayikkatte,4,1
16296,isalie tumhaaree nahin kar raha main,2,1
9249,tuje koee problem nahin,2,1
270,nevertheless the airline continues to evolve,1,1
6166,ye bhee kahee suna tha,2,1
10653,aur jyaada main jaanata nahin hoon so exactly bata naee sakata kaise ho,2,1
292, oru kidilam bgmum songsum malayalathil kelkkanam gopi chettan sadakuzhanju ezhunelkkanam,4,1
5618,you know tamil also,2,1
5829,you are looking so seductng,2,1
3304, yo pandey nee ena ya panre🤦‍,3,1
2465, njaanum our tovino enna actora ishtapedunna alu thannaya trailer mass ayitundu but achaayanta soundinu mass effect kurachu kuravaanu,4,1
15354, hit oh flip oh siva annan kaga film papom.,3,1
22110,ith nallavannam tamilnattil  irakkiyal 300cr aavumayirunnu,4,1
22249,haan jeetegee to nahin,2,1
14999,the oxford dictionary of the christian church,1,1
3433,"#nerkondaparvai padam citizen,vidhi  padathirkku piragu oru arumayana  court scene ah irukkumunnunnu  பட்சிசொல்லுது",3,1
17227,where are you from,2,1
20250,toh pata chal gaya honge na,2,1
21153,nai kuchh mechanical or civil ke bhee naram desh ke hote,2,1
6688, ennalum ittimanide chinese link endonnavum 🤔🤔🤔 arkkengilum ariyamo ??,4,1
13131,the university performed strongly in the 2008 rae,1,1
20739,mainne bhee poochhee hai,2,1
3417,dekho seedhe bol raha,2,1
15095, aa penchochinte oru dialogue polum ellallo aashane??,4,1
18009,hm kar to lo,2,1
15668,mensa mind games winners press release,1,1
